App,Package,Start Time,Duration,Filename
"System",,"May 3, 2014 @ 02:32:55 PM","1 min 54 sec",""

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
,,,,106423,0,:: :: :: ::,

System Statistics:
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
332,"Battery Power",Power Measurements [uW],2228443.6245614034

Application State Statistics:
App State 530,"Sgemm::OpenCL(GPU)::Compile::Start",Start Time: 102.33 s,End Time: 102.38 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
332,"Battery Power",Power Measurements [uW],2848352.0
App State 531,"Sgemm::OpenCL(GPU)::Compile::Stop",Start Time: 102.38 s,End Time: 102.38 s
Sensor Id,Name,Type,Average
App State 396,"Sgemm::OpenCL(GPU)::Setup::Start",Start Time: 102.38 s,End Time: 102.39 s
Sensor Id,Name,Type,Average
App State 397,"Sgemm::OpenCL(GPU)::Setup::Stop",Start Time: 102.39 s,End Time: 102.39 s
Sensor Id,Name,Type,Average
App State 482,"Sgemm::OpenCL(GPU)::Allocate::Start",Start Time: 102.39 s,End Time: 102.39 s
Sensor Id,Name,Type,Average
App State 483,"Sgemm::OpenCL(GPU)::Allocate::Stop",Start Time: 102.39 s,End Time: 102.40 s
Sensor Id,Name,Type,Average
App State 783,"Sgemm::OpenCL(GPU)::CopyTo::Start",Start Time: 102.40 s,End Time: 102.40 s
Sensor Id,Name,Type,Average
App State 784,"Sgemm::OpenCL(GPU)::CopyTo::Stop",Start Time: 102.40 s,End Time: 102.43 s
Sensor Id,Name,Type,Average
App State 310,"Sgemm::OpenCL(GPU)::Compute::Start",Start Time: 102.43 s,End Time: 103.29 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
332,"Battery Power",Power Measurements [uW],2650235.5555555555
App State 311,"Sgemm::OpenCL(GPU)::Compute::Stop",Start Time: 103.29 s,End Time: 103.29 s
Sensor Id,Name,Type,Average
App State 0,"Sgemm::OpenCL(GPU)::CopyFrom::Start",Start Time: 103.29 s,End Time: 103.30 s
Sensor Id,Name,Type,Average
App State 1,"Sgemm::OpenCL(GPU)::CopyFrom::Stop",Start Time: 103.30 s,End Time: 103.30 s
Sensor Id,Name,Type,Average
App State 789,"Sgemm::OpenCL(GPU)::Free::Start",Start Time: 103.30 s,End Time: 103.30 s
Sensor Id,Name,Type,Average
App State 790,"Sgemm::OpenCL(GPU)::Free::Stop",Start Time: 103.30 s,End Time: 103.44 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
332,"Battery Power",Power Measurements [uW],1964912.0
App State 0,":: :: :: ::",Start Time: 103.44 s,End Time: 114.42 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
332,"Battery Power",Power Measurements [uW],1439785.1651376146

